,source,target
3929,558797310,1589625202144514048
3930,558797310,1382221872603951105
3931,558797310,1589623926140846089
3932,558797310,1477099892
3933,558797310,1587477255017889792
3934,558797310,1460891405480599555
3935,558797310,1589625321615237123
3936,558797310,1544736852841725952
3937,558797310,1538979879240273920
3938,558797310,1589624082332778496
3939,558797310,1589624790675070976
3940,558797310,1439927978700558336
3941,558797310,1589624453822304258
3942,558797310,1583553153823395841
3943,558797310,1589625316263141382
3944,558797310,1589624406204096513
3945,558797310,1566793038218702848
3946,558797310,1589598665953288192
3947,558797310,1589623881786064904
3948,558797310,1072156433045774338
3949,558797310,1589625231701733378
3950,558797310,1589624752909402113
3951,558797310,1589622857050382337
3952,558797310,1535442532066287617
3953,558797310,1589625047743725568
3954,558797310,1589621406412701697
3955,558797310,1568065283394359296
3956,558797310,1589625212789821440
3957,558797310,1585729571961409542
3958,558797310,1589624958468214787
3959,558797310,1589624643245293571
3960,558797310,1589623616118743040
3961,558797310,1589625012029300736
3962,558797310,1589624555424911365
3963,558797310,1589623219308400640
3964,558797310,1589625150315511808
3965,558797310,1589623777939410944
3966,558797310,1589624421895274500
3967,558797310,1589615659423514624
3968,558797310,1589625012360974337
3969,558797310,1589622333039321089
3970,558797310,1589624827576733696
3971,558797310,1589625072465154048
3972,558797310,1589625097811288064
3973,558797310,1589625111467925509
3974,558797310,1589624014204506113
3975,558797310,1589624945705103360
3976,558797310,1589621967803514880
3977,558797310,1589625089082925056
3978,558797310,1589624300453126150
3979,558797310,1589625074910388224
3980,558797310,1589624178570891272
3981,558797310,1589625120179511297
3982,558797310,1589625090085371904
3983,558797310,1589624876842745856
3984,558797310,1589623732980649985
3985,558797310,1589625008774860801
3986,558797310,1589625083227537408
3987,558797310,1483007637813960710
3988,558797310,1589625018769702912
3989,558797310,1589624852910333952
3990,558797310,1589623387302797316
3991,558797310,1589621418215497728
3992,558797310,1589623663317471233
3993,558797310,1589624210909024257
3994,558797310,1589623857039687682
3995,558797310,1589624524567347204
3996,558797310,1589620955952943105
3997,558797310,1582688531427868674
3998,558797310,1589623568740016128
3999,558797310,1589624993247379459
4000,558797310,1551259528456732672
4001,558797310,1589623710293843969
4002,558797310,1589624006554324995
4003,558797310,1589623603745759233
4004,558797310,1202685181926268947
4005,558797310,1498729312526258176
4006,558797310,1589624835574996997
4007,558797310,1589623732162666498
4008,558797310,1589623286035529728
4009,558797310,1589622028755247105
4010,558797310,1589624264533151751
4011,558797310,1589620197748621313
4012,558797310,1583193231109529610
4013,558797310,1589618600356126726
4014,558797310,1589029599182192642
4015,558797310,1381945301561454593
4016,558797310,1345452149636026369
4017,558797310,1147346730767175685
4018,558797310,1499989078670032899
4019,558797310,1589623706736812033
4020,558797310,1548656044486033408
4021,558797310,1565642500215152640
4022,558797310,1588491807037575174
4023,558797310,1589622116038631424
4024,558797310,1589623541523267584
4025,558797310,1552595680237174785
4026,558797310,1589623639464353798
4027,558797310,1589621539971940352
4028,558797310,1588213943738470402
4029,558797310,1589624671296700417
4030,558797310,1589624592439672833
4031,558797310,1589623701342920705
4032,558797310,1589623113796374528
4033,558797310,1589624597191720960
4034,558797310,1543532282975322116
4035,558797310,1589623639242166275
4036,558797310,1589624572789374976
4037,558797310,1589622321958080519
4038,558797310,1589622103795449856
4039,558797310,1589624071670575104
4040,558797310,1589624525494226946
4041,558797310,1589624213136097283
4042,558797310,1589624563482169344
4043,558797310,1589624559468257281
4044,558797310,1089989013182795776
4045,558797310,1589623745097998336
4046,558797310,1589621856205774850
4047,558797310,1589624434952146944
4048,558797310,1424033157180006400
4049,558797310,1589622470591582208
4050,558797310,1589624261375066113
4051,558797310,1589624195360509953
4052,558797310,1589624300662771712
4053,558797310,1589624390546870272
4054,558797310,1589622782777753601
4055,558797310,1589621222341582850
4056,558797310,1179327719470845952
4057,558797310,1589623239873101827
4058,558797310,1589623596913233922
4059,558797310,1589624156081082370
4060,558797310,1568672945421303808
4061,558797310,1588885616582066183
4062,558797310,1584189701149401093
4063,558797310,1589612463896543235
4064,558797310,1589624373480230913
4065,558797310,1589623704098861056
4066,558797310,1589622634123239425
4067,558797310,1587389185190764546
4068,558797310,1589624157519728643
4069,558797310,1578669458146697216
4070,558797310,1589624284019818496
4071,558797310,1589621453175005184
4072,558797310,1589284897574772742
4073,558797310,1589621542396231681
4074,558797310,1589623858323136512
4075,558797310,1247879663877144582
4076,558797310,1589624216030257155
4077,558797310,1589621776413237248
4078,558797310,1589419842318356481
4079,558797310,1515382387735207945
4080,558797310,1589624210313314304
4081,558797310,1587620472228806656
4082,558797310,1589592979446063105
4083,558797310,1589622162306076673
4084,558797310,1589618389944881152
4085,558797310,1375814247809159171
4086,558797310,1589624128310579200
4087,558797310,1589624175857115136
4088,558797310,1589623182734114816
4089,558797310,1589624194203279361
4090,558797310,1589624138683060225
4091,558797310,1579433510271651840
4092,558797310,1589622840646664193
4093,558797310,1589623247762558978
4094,558797310,1589623553627869185
4095,558797310,1589614052480778240
4096,558797310,1589623276162240513
4097,558797310,1589623201239367686
4098,558797310,1589621804586311680
4099,558797310,1589624063072296965
4100,558797310,1589621467183996928
4101,558797310,1589620002076098564
4102,558797310,1589622565642768385
4103,558797310,1589621051373281281
4104,558797310,1589622017761988608
4105,558797310,1589624002003222528
4106,558797310,1589306365952098304
4107,558797310,1589623142669963268
4108,558797310,1589623447402987522
4109,558797310,1589623976657129477
4110,558797310,1589623732833763328
4111,558797310,1589624002057846786
4112,558797310,1589623632766050304
4113,558797310,1586311993761452036
4114,558797310,1589623571269259265
4115,558797310,1589622667845550080
4116,558797310,1589623733790343170
4117,558797310,1589621286388568065
4118,558797310,1589579590778978307
4119,558797310,1589623600343941120
4120,558797310,1589621820604432384
4121,558797310,1404194948443000835
4122,558797310,1589622905356394496
4123,558797310,1589621546053689345
4124,558797310,1589623256889294849
4125,558797310,1589622415210213379
4126,558797310,1524749362764472326
4127,558797310,1589623644849782784
4128,558797310,1589623734524149760
4129,558797310,1589622181264527361
4130,558797310,3303902840
4131,558797310,1589622269059469313
4132,558797310,1589621751918501888
4133,558797310,1589622328291377152
4134,558797310,1589622410067812353
4135,558797310,1589622721255800833
4136,558797310,1589622767502196737
4137,558797310,1589622857495191558
4138,558797310,1589623551245557766
4139,558797310,1589623261222125570
4140,558797310,1587392050168832001
4141,558797310,1589622552653168641
4142,558797310,1589621703658938369
4143,558797310,1589622705434804224
4144,558797310,1589620992070098945
4145,558797310,1589623662998700032
4146,558797310,1589623236110622720
4147,558797310,1549876566351499264
4148,558797310,1589623658544332800
4149,558797310,1589620123375124480
4150,558797310,1589620633046061056
4151,558797310,1589621682884546561
4152,558797310,1589621643777048577
4153,558797310,968686278
4154,558797310,1589623075934416897
4155,558797310,815990975243943936
4156,558797310,1589620732534968322
4157,558797310,1589623180024598528
4158,558797310,1589623472417902602
4159,558797310,1589622895181021189
4160,558797310,1589621757815693313
4161,558797310,1589622883046727681
4162,558797310,1589623355254054912
4163,558797310,1589621263525416962
4164,558797310,1589623498250633219
4165,558797310,1589623307795505152
4166,558797310,1589623078526533638
4167,558797310,1589623482387775489
4168,558797310,1589622691392274434
4169,558797310,1589428859841060864
4170,558797310,1589622089232928769
4171,558797310,1589453525032968192
4172,558797310,1589623341010210816
4173,558797310,1269242419045900288
4174,558797310,781602038815875072
4175,558797310,1581177812802850817
4176,558797310,3189388549
4177,558797310,1589623072780619776
4178,558797310,1589622896606978048
4179,558797310,1589622732223746048
4180,558797310,1589622935781785601
4181,558797310,1589618359879888896
4182,558797310,1589619463967547392
4183,558797310,1589622905129795585
4184,558797310,1589619990013087744
4185,558797310,1588155028874924034
4186,558797310,1589621642476544005
4187,558797310,1589621226737209345
4188,558797310,1526671640628797441
4189,558797310,1580718073740693507
4190,558797310,1589619262540447749
4191,558797310,1589622765577027587
4192,558797310,1589623123619762178
4193,558797310,1156096148505075712
4194,558797310,1589623201440698369
4195,558797310,1541706520701943808
4196,558797310,1589623068657270784
4197,558797310,1589618145358237697
4198,558797310,1589623162211377152
4199,558797310,1589623151436201984
4200,558797310,1589621816858841088
4201,558797310,1589622308376743936
4202,558797310,1586359674290536454
4203,558797310,1589623060474232832
4204,558797310,1531199022438006784
4205,558797310,1589623092942409729
4206,558797310,1589622751932858375
4207,558797310,1584884817505783808
4208,558797310,1589621651553062913
4209,558797310,1585701060647297025
4210,558797310,1589621943858257920
4211,558797310,1589622600879128576
4212,558797310,1589616734851371008
4213,558797310,1586602065069047808
4214,558797310,1545713514245140480
4215,558797310,1527469073730240522
4216,558797310,1589619660768559107
4217,558797310,1589623027624738817
4218,558797310,1589622181595697154
4219,558797310,1589621817806815233
4220,558797310,1589621545864990720
4221,558797310,1589623175243075587
4222,558797310,1589622826830544896
4223,558797310,1589623053759266822
4224,558797310,1589623045341282306
4225,558797310,1589623027616169986
4226,558797310,1589623037372022785
4227,558797310,1589621993959313411
4228,558797310,1508898041633333248
4229,558797310,1589622226877353984
4230,558797310,1589622281910853634
4231,558797310,1589622143209324545
4232,558797310,1589622892500746241
4233,558797310,1589621476650467328
4234,558797310,1589621465548292101
4235,558797310,1589585877629558784
4236,558797310,1589558991948025856
4237,558797310,1589622693929926656
4238,558797310,1589620913166770176
4239,558797310,1589620732115714048
4240,558797310,1589605661368803330
4241,558797310,1589619664698896384
4242,558797310,1589142103757656064
4243,558797310,1589622714096123913
4244,558797310,1589622201782661121
4245,558797310,1589622697528594432
4246,558797310,1589622845067460608
4247,558797310,1589620318347239427
4248,558797310,1589622811026341889
4249,558797310,1589620225238089729
4250,558797310,1487057454399590404
4251,558797310,1589622736170647554
4252,558797310,1589621027079847936
4253,558797310,1514346600553926661
4254,558797310,1589621803294466048
4255,558797310,1589622368523132929
4256,558797310,1589622224063021056
4257,558797310,1589622354434572294
4258,558797310,1583552021642223618
4259,558797310,1491635232432623617
4260,558797310,1589622773525069824
4261,558797310,1589622690968748034
4262,558797310,1589505736073412609
4263,558797310,1589621224023498752
4264,558797310,1589620713857732608
4265,558797310,1589620720207790080
4266,558797310,1462134863885217797
4267,558797310,1589622753325367296
4268,558797310,1589622183201996800
4269,558797310,1528713312111837184
4270,558797310,1588472858728169473
4271,558797310,1589622596282503169
4272,558797310,1588745915707203584
4273,558797310,1589622519182594048
4274,558797310,1584753928322703361
4275,558797310,1589622610698162179
4276,558797310,1589621511400325127
4277,558797310,1589621662667837440
4278,558797310,1589622349040680961
4279,558797310,1589620144371896327
4280,558797310,1589620277851222016
4281,558797310,1589620444952510469
4282,558797310,1589621175377960961
4283,558797310,1589622656185536514
4284,558797310,1589620331492380673
4285,558797310,1589621709484728321
4286,558797310,1589622221009469441
4287,558797310,1589621912367505408
4288,558797310,1589621308022820866
4289,558797310,1534171622785138688
4290,558797310,1589615186935177216
4291,558797310,1589620616264564736
4292,558797310,1589619596608299009
4293,558797310,1589622352504967170
4294,558797310,1564014985835122688
4295,558797310,1589622013450240002
4296,558797310,1571119836670951424
4297,558797310,1589622390010613763
4298,558797310,1589618078106931200
4299,558797310,1589621198736031746
4300,558797310,1589157573026058240
4301,558797310,1589622078512037888
4302,558797310,1589323293668040706
4303,558797310,1589621777676009474
4304,558797310,1589622199819784192
4305,558797310,1589620142677188608
4306,558797310,1589619612240543747
4307,558797310,1589621188979982342
4308,558797310,1589622310994153472
4309,558797310,1261572455598108672
4310,558797310,1589622038355881986
4311,558797310,1470331037045694468
4312,558797310,1589621772097183744
4313,558797310,1589621729894182913
4314,558797310,1589621520099409924
4315,558797310,1589527077639913473
4316,558797310,1589622279155159043
4317,558797310,1589621945422647296
4318,558797310,1589619341917577216
4319,558797310,1589622233890279424
4320,558797310,1365016393444302848
4321,558797310,1589622089472000000
4322,558797310,1589621979673411584
4323,558797310,1589622002586832896
4324,558797310,1587402332240842754
4325,558797310,1589590366722097153
4326,558797310,1589620660363567114
4327,558797310,1589621482149273600
4328,558797310,1589621464592011264
4329,558797310,1589621980701265925
4330,558797310,1589619247243825152
4331,558797310,1589621749758316544
4332,558797310,1589622116017733633
4333,558797310,1589622057414934530
4334,558797310,1589621621496717314
4335,558797310,1589621206633807873
4336,558797310,1589621923851354112
4337,558797310,1282745634
4338,558797310,1562885203949154310
4339,558797310,1589621893354598400
4340,558797310,1589621999424655360
4341,558797310,1589622050443993090
4342,558797310,1589620278987997184
4343,558797310,1589620997291900937
4344,558797310,1589621447219064833
4345,558797310,1589598561951518721
4346,558797310,1589622053241593856
4347,558797310,1589622060396969985
4348,558797310,1461893460022083592
4349,558797310,1589618253680312320
4350,558797310,1589613251951792129
4351,558797310,1589622046044164096
4352,558797310,1589619869711990786
4353,558797310,1589621448041238531
4354,558797310,1589620007411015682
4355,558797310,1589621773716271104
4356,558797310,1353904185096343552
4357,558797310,1588780297860038657
4358,558797310,1589571048999092224
4359,558797310,1570511666646761473
4360,558797310,1585032540838141957
4361,558797310,1589621884706066433
4362,558797310,1589621149431799808
4363,558797310,1589621484397289472
4364,558797310,1559320842760331266
4365,558797310,1589617163144404995
4366,558797310,1589619550324137984
4367,558797310,1589621030301097985
4368,558797310,854057744021762048
4369,558797310,1589621264003764226
4370,558797310,1589299271899222019
4371,558797310,2368696265
4372,558797310,1589169151557484544
4373,558797310,1589621619227508736
4374,558797310,1589616985029197824
4375,558797310,1589619048014565377
4376,558797310,1586424219985911809
4377,558797310,1589621246815309827
4378,558797310,1589620711831863298
4379,558797310,1588631344225177602
4380,558797310,1589621795044429825
4381,558797310,1429216641674579972
4382,558797310,1589618955353837569
4383,558797310,1589621523588927491
4384,558797310,1589621397315375105
4385,558797310,1589621247377293312
4386,558797310,1589305837037789185
4387,558797310,1589621812912357377
4388,558797310,1589618569658175488
4389,558797310,1589621639200768001
4390,558797310,1589620805264187396
4391,558797310,1589534166969876481
4392,558797310,1580294588736184330
4393,558797310,1589621639129464835
4394,558797310,1575243804780728335
4395,558797310,1589621452177047552
4396,558797310,1589380438413418497
4397,558797310,1449164244612788339
4398,558797310,1589621603981205507
4399,558797310,1589620644152770561
4400,558797310,1366227811866873856
4401,558797310,1589621620964052993
4402,558797310,1589620882300755968
4403,558797310,2934415898
4404,558797310,1583112426010050561
4405,558797310,855205505941348353
4406,558797310,1589620091888570369
4407,558797310,1589621146751827969
4408,558797310,1589620326639538179
4409,558797310,1586694408069677058
4410,558797310,1589621407868125188
4411,558797310,1589618318528372736
4412,558797310,1589620786905718784
4413,558797310,1589621523345719296
4414,558797310,1589620005452275712
4415,558797310,1526199422073569280
4416,558797310,1589621210710695938
4417,558797310,1589618072058568707
4418,558797310,1589476503489847297
4419,558797310,1589621345607876608
4420,558797310,1589619482020003840
4421,558797310,879191262372536320
4422,558797310,1589621443477835776
4423,558797310,1451574278688841753
4424,558797310,1589621264011866113
4425,558797310,1589620719905808386
4426,558797310,1589621213990555648
4427,558797310,1357331477290225665
4428,558797310,1589621398842101766
4429,558797310,1589620924420079618
4430,558797310,1589614193300623360
4431,558797310,1296083823902498818
4432,558797310,1291520447700332544
4433,558797310,1475935076722610185
4434,558797310,1581109858094440448
4435,558797310,1589621245238251520
4436,558797310,1589621358413348866
4437,558797310,1588146687582797824
4438,558797310,1589620431723663361
4439,558797310,1589618990724399106
4440,558797310,1589619716347203585
4441,558797310,1234656351915270145
4442,558797310,1521412814673481728
4443,558797310,1589618728660000768
4444,558797310,1589620249363611648
4445,558797310,1589621271473569793
4446,558797310,1186997738606456832
4447,558797310,1589621152942546944
4448,558797310,1589620991835111425
4449,558797310,1589618173589872641
4450,558797310,1589619883414880256
4451,558797310,1589617060946104322
4452,558797310,1589621226154196993
4453,558797310,1589620784208654336
4454,558797310,1589620342313521154
4455,558797310,1576977192256679937
4456,558797310,1585670736991092737
4457,558797310,1589620647692750849
4458,558797310,1589621069316775936
4459,558797310,1260046606835032066
4460,558797310,1589620580210417664
4461,558797310,1589620611625603072
4462,558797310,1589620325435965440
4463,558797310,968456533183991809
4464,558797310,1494744070656253961
4465,558797310,1589619394526814210
4466,558797310,1589620086746161152
4467,558797310,1589616882759368704
4468,558797310,1589618188194414592
4469,558797310,1589619772639133697
4470,558797310,1589619895678881795
4471,558797310,1589619594846781447
4472,558797310,1589620991566778368
4473,558797310,1573690205621882880
4474,558797310,1589619463648731136
4475,558797310,1586212117472071680
4476,558797310,1589620907718463488
4477,558797310,1589619631064596481
4478,558797310,1589620817406545920
4479,558797310,1589620733071720452
4480,558797310,1589612576383680514
4481,558797310,1589619676027539457
4482,558797310,1589620714880962560
4483,558797310,1589620212399308802
4484,558797310,1589617367801290752
4485,558797310,1589620823689666560
4486,558797310,1589620812356751363
4487,558797310,1589620824776089600
4488,558797310,1583881018846724099
4489,558797310,1589620716856815616
4490,558797310,1589620709608800262
4491,558797310,1589620765703344129
4492,558797310,1589619765349318656
4493,558797310,1501617723301842946
4494,558797310,1589620590989770753
4495,558797310,1589620338282971137
4496,558797310,1589512397017989120
4497,558797310,1482031483154202625
4498,558797310,1589620731050184705
4499,558797310,1589555935248371714
4500,558797310,1589617604032962561
4501,558797310,1587566313219792896
4502,558797310,1589618597349007360
4503,558797310,1589620354104057856
4504,558797310,1589619445001031682
4505,558797310,1589619776929816576
4506,558797310,1589620672191496192
4507,558797310,1589617469416685568
4508,558797310,1589620657851187201
4509,558797310,1455699343353188355
4510,558797310,1584736544169938944
4511,558797310,1589616588378210304
4512,558797310,1589619836279308289
4513,558797310,1572733944130322433
4514,558797310,1589619996505870336
4515,558797310,1394034464175673356
4516,558797310,1565019229056819200
4517,558797310,1411065267493482504
4518,558797310,1583646419562496000
4519,558797310,1589620281286758400
4520,558797310,1589620455476011010
4521,558797310,1586997905872887808
4522,558797310,1589619602085904385
4523,558797310,1589619360351457280
4524,558797310,1589616162903625728
4525,558797310,1589619953598009347
4526,558797310,1589619076166406145
4527,558797310,1589620062364864514
4528,558797310,1358649169020215296
4529,558797310,1589619736807186432
4530,558797310,1589619774761598977
4531,558797310,1589620107558297601
4532,558797310,1484448489312501760
4533,558797310,1589619617017782278
4534,558797310,1589618242070405120
4535,558797310,1589619169028460544
4536,558797310,1550163629269557252
4537,558797310,1589618414540275712
4538,558797310,1589619709179473922
4539,558797310,1589618176664473606
4540,558797310,1589617538245107712
4541,558797310,1589620280753901569
4542,558797310,1589613998269288448
4543,558797310,1589602512654442499
4544,558797310,1589619971709075456
4545,558797310,1589619727198027776
4546,558797310,1504078648730853380
4547,558797310,1589618354586787843
4548,558797310,1589620268930048000
4549,558797310,1589422701537792002
4550,558797310,1589619123897737218
4551,558797310,1587843457619476481
4552,558797310,1588917974848925696
4553,558797310,1589619446586511361
4554,558797310,1589618803893325827
4555,558797310,1589619712312442882
4556,558797310,1589619341535985666
4557,558797310,1589617927388528647
4558,558797310,1538994356157394944
4559,558797310,1589618738319466496
4560,558797310,1589618660036907008
4561,558797310,1589618755587522560
4562,558797310,332474118
4563,558797310,1589617644155666432
4564,558797310,1589620085454422017
4565,558797310,1589619610365698049
4566,558797310,1589618843277996034
4567,558797310,1589616860391243776
4568,558797310,528753969
4569,558797310,1589615932837855233
4570,558797310,1589618775246217217
4571,558797310,871303102875410432
4572,558797310,1584455700620648448
4573,558797310,988901981937963008
4574,558797310,1589620062884974595
4575,558797310,1589618469015851008
4576,558797310,1399251196435701761
4577,558797310,1558708146268508160
4578,558797310,1589618697018163200
4579,558797310,1589614959591317510
4580,558797310,1566356292582744068
4581,558797310,1589617781028556800
4582,558797310,1589618935183327233
4583,558797310,1589616798290399232
4584,558797310,1589619997713862656
4585,558797310,1589619457747714050
4586,558797310,1589618155219030021
4587,558797310,1589618714408030208
4588,558797310,1589619432636420097
4589,558797310,1589617083951849472
4590,558797310,1589619792436133889
4591,558797310,1589619279586099201
4592,558797310,1589619178360676352
4593,558797310,1589619310351319041
4594,558797310,1589617960146141186
4595,558797310,1589619301320900608
4596,558797310,1551531047086866432
4597,558797310,1589617919637524481
4598,558797310,1568183147350708226
4599,558797310,1321281882886197248
4600,558797310,1589619225760497665
4601,558797310,1038795580263354369
4602,558797310,1589618639245918208
4603,558797310,1423635122234937345
4604,558797310,1589619766293155841
4605,558797310,1589616400829759490
4606,558797310,1589618707604668417
4607,558797310,1575478788963667970
4608,558797310,1589619338725949440
4609,558797310,1589617754608668679
4610,558797310,1589616244818427904
4611,558797310,1589612910002700289
4612,558797310,1589612714787315712
4613,558797310,1589619151336869888
4614,558797310,1589617480007393280
4615,558797310,1589618790504939521
4616,558797310,1589616844364816384
4617,558797310,1589619712039784455
4618,558797310,1589618865461682176
4619,558797310,1589619682377613312
4620,558797310,1589619731945889798
4621,558797310,1589619476743479297
4622,558797310,1548197424442748928
4623,558797310,1589619439401574400
4624,558797310,869415744823492610
4625,558797310,1189932696585281536
4626,558797310,1589619260724330506
4627,558797310,1589618841100894213
4628,558797310,1589610568528404480
4629,558797310,1304327501007650816
4630,558797310,1589618241848107009
4631,558797310,1589619606972268546
4632,558797310,1589618200362323968
4633,558797310,1589611498732769281
4634,558797310,1589618573441634309
4635,558797310,1589618884457496576
4636,558797310,1589619622017470464
4637,558797310,1589619285478998017
4638,558797310,1589618028668456994
4639,558797310,1589619658059030530
4640,558797310,1589618842854379521
4641,558797310,1587158144303734786
4642,558797310,1579459947225436161
4643,558797310,1588921682361831424
4644,558797310,1589619374423515137
4645,558797310,1589577590934847494
4646,558797310,1567116417224384514
4647,558797310,1589618905328279553
4648,558797310,1589617538446532610
4649,558797310,1262383184316170241
4650,558797310,1544233190092587009
4651,558797310,1484149479657906178
4652,558797310,1589619250955784193
4653,558797310,1589619404844720130
4654,558797310,1589612863219458049
4655,558797310,1589619204210102273
4656,558797310,1589619499778674689
4657,558797310,1589617720223567874
4658,558797310,1589619565411336192
4659,558797310,1589618415320584193
4660,558797310,1589617968278798336
4661,558797310,1418351744594190351
4662,558797310,1589618060511641600
4663,558797310,1581489219075280896
4664,558797310,1589618730190852097
4665,558797310,1589618457859002368
4666,558797310,1589619390080745472
4667,558797310,1589616922857013249
4668,558797310,1589614591775866880
4669,558797310,1589614291686420482
4670,558797310,709902677644279809
4671,558797310,1589617853564702720
4672,558797310,1047094315514761216
4673,558797310,1549450821162639361
4674,558797310,1544909526935248898
4675,558797310,1589619274309668864
4676,558797310,1589612526358118401
4677,558797310,1589618990787207168
4678,558797310,1589616357678743555
4679,558797310,1589618926089998336
4680,558797310,1589616709912219649
4681,558797310,1589618306440650754
4682,558797310,1589619308539305984
4683,558797310,1589619258081923073
4684,558797310,1589617759650041857
4685,558797310,1589618981287051265
4686,558797310,1589617339519336449
4687,558797310,1589617184573165569
4688,558797310,1589619073062772738
4689,558797310,1589617945629450240
4690,558797310,1589617676174983177
4691,558797310,1589619145330638849
4692,558797310,1215256900805283840
4693,558797310,1589616851461591041
4694,558797310,1586405798862671873
4695,558797310,1589617720089546757
4696,558797310,1589616927634116608
4697,558797310,1589615198301786112
4698,558797310,1589616357162688512
4699,558797310,1589617561406259200
4700,558797310,1589618029218107392
4701,558797310,1589616360400855043
4702,558797310,1589619066259779584
4703,558797310,1589617964780617729
4704,558797310,1585690489252085774
4705,558797310,1589188825603100673
4706,558797310,1589617543823564801
4707,558797310,1589618475722592256
4708,558797310,1589619017173590016
4709,558797310,1589618215554060288
4710,558797310,1589618900546846721
4711,558797310,1589618224584593408
4712,558797310,1589618485709049856
4713,558797310,1589617305440620544
4714,558797310,1589617537695842305
4715,558797310,1501587106874933258
4716,558797310,1589617819590828034
4717,558797310,1589618812382457856
4718,558797310,1589618446228418562
4719,558797310,1551704525450379265
4720,558797310,1586287672175521792
4721,558797310,1589599944817745924
4722,558797310,1589617874854985734
4723,558797310,1589617631488868352
4724,558797310,1589616718267052032
4725,558797310,1589618664885866496
4726,558797310,1589128871600873472
4727,558797310,1588849978310594560
4728,558797310,1589618689800048643
4729,558797310,1589618876706430981
4730,558797310,1589617841917009921
4731,558797310,1589617363967770627
4732,558797310,1589618815977115659
4733,558797310,1568001193242132480
4734,558797310,1589617012275306496
4735,558797310,1150094259086868481
4736,558797310,1543676490696605697
4737,558797310,1589618716655996929
4738,558797310,1587879776362139651
4739,558797310,1589608359161913344
4740,558797310,1584108285761916929
4741,558797310,1589617886821244929
4742,558797310,1589617315611639808
4743,558797310,1461831725403807750
4744,558797310,1589603009415516162
4745,558797310,1589311800931221507
4746,558797310,1589618714445598721
4747,558797310,1589616811997134848
4748,558797310,1589618191428472832
4749,558797310,1589617922057592834
4750,558797310,1557137233014009856
4751,558797310,1589618620086292483
4752,558797310,1589618683629998081
4753,558797310,1589616672742285314
4754,558797310,1589616372958511105
4755,558797310,1589616750685196293
4756,558797310,1589618644325212160
4757,558797310,1589618559285661697
4758,558797310,1589618617355730945
4759,558797310,1589618589287550976
4760,558797310,1589618593028784130
4761,558797310,1589616393309356032
4762,558797310,1271816343533355008
4763,558797310,987806079315824641
4764,558797310,1589617042734325760
4765,558797310,1589617390685487104
4766,558797310,1589613987406438400
4767,558797310,1589617591592656897
4768,558797310,1589617243482210308
4769,558797310,1589617690502909952
4770,558797310,279030078
4771,558797310,1589617904428797953
4772,558797310,1589618404180299778
4773,558797310,1589616510489620480
4774,558797310,1589616390172033024
4775,558797310,1589617410998403074
4776,558797310,1589343092372643840
4777,558797310,1589616082410737672
4778,558797310,1278660708465545221
4779,558797310,1589607282207342594
4780,558797310,1579057367072768002
4781,558797310,1589612989581336576
4782,558797310,1589618350505738240
4783,558797310,1537492154569789440
4784,558797310,1589607633694097413
4785,558797310,1589615677568081920
4786,558797310,1589618274899206144
4787,558797310,1589618326225195008
4788,558797310,1589617232753090560
4789,558797310,1589617768932032512
4790,558797310,1589617974054305792
4791,558797310,2944024196
4792,558797310,1589616955421589504
4793,558797310,1589614188401655808
4794,558797310,787389353429463041
4795,558797310,1523793850338271233
4796,558797310,1393605983360802816
4797,558797310,1587238511639515139
4798,558797310,1260647942802694145
4799,558797310,1589618263796989953
4800,558797310,1589617406573350912
4801,558797310,1589618318079574016
4802,558797310,1544902311318781953
4803,558797310,1589615950357307395
4804,558797310,948933340371083264
4805,558797310,1589616495063023617
4806,558797310,1589618204816596993
4807,558797310,1669611013
4808,558797310,1589617559623565312
4809,558797310,1589617904236244994
4810,558797310,1589618167193735168
4811,558797310,1589617099349057539
4812,558797310,1589614268831485953
4813,558797310,1581199118290018305
4814,558797310,1589554248945115137
4815,558797310,1572965526917324806
4816,558797310,1589617411988275200
4817,558797310,1587100560465055744
4818,558797310,1586688733335601153
4819,558797310,1589615778961104896
4820,558797310,1589587352300576769
4821,558797310,1589617000397012994
4822,558797310,1589617606063190017
4823,558797310,1589616793420992512
4824,558797310,1587076234021933057
4825,558797310,1589614619362033664
4826,558797310,1585647681220710405
4827,558797310,1589072922701864961
4828,558797310,1589616370274164742
4829,558797310,1575224673767391244
4830,558797310,1589604998236676096
4831,558797310,1589617341746356224
4832,558797310,1589618018622898176
4833,558797310,1589612817509924864
4834,558797310,1589614454391865347
4835,558797310,1589611554340802560
4836,558797310,1589617348671152128
4837,558797310,1585663108885843969
4838,558797310,1589617553701216256
4839,558797310,1589617792172675072
4840,558797310,1566088070868488192
4841,558797310,1589615222922297350
4842,558797310,1589616173011853312
4843,558797310,1589616813196861440
4844,558797310,1589614469977899008
4845,558797310,1589616290456543232
4846,558797310,1589618061895946246
4847,558797310,1589617871415660544
4848,558797310,1589614713779781632
4849,558797310,1573709610137026561
4850,558797310,1589617498457968641
4851,558797310,1589616571013627910
4852,558797310,1589617611251351552
4853,558797310,1589613236340432896
4854,558797310,1561349046702379012
4855,558797310,1589615497980805121
4856,558797310,1589616034041851905
4857,558797310,1589615703983886339
4858,558797310,1589617232287596546
4859,558797310,1589616993275191298
4860,558797310,1575156780430086147
4861,558797310,1589616765788717056
4862,558797310,1402768498313494532
4863,558797310,1589617904789917698
4864,558797310,1589617748199587842
